locus_tag	ftype	length_bp	gene	EC_number	COG	product
CPJADAKE_01447	CDS	453				hypothetical protein
CPJADAKE_01448	CDS	240				hypothetical protein
CPJADAKE_01449	CDS	1272			COG2256	putative AAA domain-containing protein
CPJADAKE_01450	tRNA	76				tRNA-Lys(ctt)
CPJADAKE_01451	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
CPJADAKE_01452	CDS	846	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
CPJADAKE_01453	CDS	903	lacF_3			Lactose transport system permease protein LacF
CPJADAKE_01454	CDS	1311	dasA		COG1653	Diacetylchitobiose binding protein DasA
CPJADAKE_01455	CDS	996	degA_1		COG1609	HTH-type transcriptional regulator DegA
CPJADAKE_01456	CDS	1482				Putative trans-acting regulator
CPJADAKE_01457	CDS	165				hypothetical protein
CPJADAKE_01458	CDS	567				hypothetical protein
CPJADAKE_01459	CDS	171				hypothetical protein
CPJADAKE_01460	CDS	609				hypothetical protein
CPJADAKE_01461	CDS	204				hypothetical protein
CPJADAKE_01462	CDS	771				hypothetical protein
CPJADAKE_01463	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
CPJADAKE_01464	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
CPJADAKE_01465	CDS	888	celB_1		COG1455	PTS system cellobiose-specific EIIC component
CPJADAKE_01466	CDS	432	celB_2		COG1455	PTS system cellobiose-specific EIIC component
CPJADAKE_01467	CDS	318	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
CPJADAKE_01468	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
CPJADAKE_01469	CDS	1686				hypothetical protein
CPJADAKE_01470	CDS	897				hypothetical protein
CPJADAKE_01471	CDS	1263	licC_4		COG1455	Lichenan permease IIC component
CPJADAKE_01472	CDS	1179	nagC		COG1940	N-acetylglucosamine repressor
CPJADAKE_01473	CDS	447				hypothetical protein
CPJADAKE_01474	CDS	660				hypothetical protein
CPJADAKE_01475	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
CPJADAKE_01476	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
CPJADAKE_01477	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
CPJADAKE_01478	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
CPJADAKE_01479	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
CPJADAKE_01480	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
CPJADAKE_01481	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
CPJADAKE_01482	CDS	1278				hypothetical protein
CPJADAKE_01483	CDS	648			COG1136	putative ABC transporter ATP-binding protein
CPJADAKE_01484	CDS	1380				hypothetical protein
CPJADAKE_01485	CDS	657	regX3		COG0745	Sensory transduction protein regX3
CPJADAKE_01486	CDS	1329				hypothetical protein
CPJADAKE_01487	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
CPJADAKE_01488	CDS	1191		1.14.13.239		Carnitine monooxygenase reductase subunit
CPJADAKE_01489	CDS	660	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
CPJADAKE_01490	CDS	678	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
CPJADAKE_01491	CDS	501	peb1A_1		COG0834	Major cell-binding factor
CPJADAKE_01492	CDS	276	peb1A_2		COG0834	Major cell-binding factor
CPJADAKE_01493	CDS	759	glnQ_4			Glutamine transport ATP-binding protein GlnQ
CPJADAKE_01494	CDS	2223				hypothetical protein
CPJADAKE_01495	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
CPJADAKE_01496	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
CPJADAKE_01497	CDS	1221	femX	2.3.2.16		Lipid II:glycine glycyltransferase
CPJADAKE_01498	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
CPJADAKE_01499	CDS	702				hypothetical protein
CPJADAKE_01500	CDS	1845	uvrC		COG0322	UvrABC system protein C
CPJADAKE_01501	CDS	834				hypothetical protein
CPJADAKE_01502	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
CPJADAKE_01503	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
CPJADAKE_01504	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
CPJADAKE_01505	CDS	579				hypothetical protein
CPJADAKE_01506	CDS	153				hypothetical protein
CPJADAKE_01507	CDS	1326	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
CPJADAKE_01508	CDS	1038	pepA_2	3.4.11.7	COG1363	Glutamyl aminopeptidase
CPJADAKE_01509	CDS	462				hypothetical protein
CPJADAKE_01510	CDS	717	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
CPJADAKE_01511	CDS	426	rplK			50S ribosomal protein L11
CPJADAKE_01512	CDS	690	rplA			50S ribosomal protein L1
CPJADAKE_01513	CDS	363				hypothetical protein
CPJADAKE_01514	CDS	993	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CPJADAKE_01515	CDS	819				hypothetical protein
CPJADAKE_01516	CDS	786				hypothetical protein
CPJADAKE_01517	CDS	246				hypothetical protein
CPJADAKE_01518	CDS	1476	speA	4.1.1.19	COG1982	Arginine decarboxylase
CPJADAKE_01519	CDS	528				hypothetical protein
CPJADAKE_01520	CDS	861	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
CPJADAKE_01521	CDS	1260		1.5.1.43		Carboxynorspermidine synthase
CPJADAKE_01522	CDS	1128	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
CPJADAKE_01523	CDS	1086	aguA	3.5.3.12	COG2957	Agmatine deiminase
CPJADAKE_01524	CDS	876		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
CPJADAKE_01525	CDS	810	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
CPJADAKE_01526	CDS	222				hypothetical protein
CPJADAKE_01527	CDS	672				hypothetical protein
CPJADAKE_01528	CDS	909				hypothetical protein
CPJADAKE_01529	CDS	462	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
CPJADAKE_01530	CDS	888	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
CPJADAKE_01531	CDS	1896				hypothetical protein
CPJADAKE_01532	CDS	1110	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
CPJADAKE_01533	CDS	1263	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
CPJADAKE_01534	CDS	798	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
CPJADAKE_01535	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
CPJADAKE_01536	CDS	891				hypothetical protein
CPJADAKE_01537	CDS	318	yabA		COG4467	Initiation-control protein YabA
CPJADAKE_01538	CDS	879	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CPJADAKE_01539	CDS	1335	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
CPJADAKE_01540	CDS	738	pyrH	2.7.4.22	COG0528	Uridylate kinase
CPJADAKE_01541	CDS	558	frr			Ribosome-recycling factor
CPJADAKE_01542	CDS	855	cvfB			Conserved virulence factor B
CPJADAKE_01543	CDS	216				hypothetical protein
CPJADAKE_01544	CDS	1005			COG1702	PhoH-like protein
CPJADAKE_01545	CDS	570		2.3.1.-	COG1670	Acetyltransferase
CPJADAKE_01546	CDS	651	comEA		COG1555	ComE operon protein 1
CPJADAKE_01547	CDS	2241	comEC		COG0658	ComE operon protein 3
CPJADAKE_01548	CDS	588	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
CPJADAKE_01549	CDS	1182				hypothetical protein
CPJADAKE_01550	CDS	588	infC		COG0290	Translation initiation factor IF-3
CPJADAKE_01551	CDS	201	rpmI		COG0291	50S ribosomal protein L35
CPJADAKE_01552	CDS	360	rplT		COG0292	50S ribosomal protein L20
CPJADAKE_01553	CDS	381	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
CPJADAKE_01554	CDS	801	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
CPJADAKE_01555	CDS	939	pyrDB	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
CPJADAKE_01556	CDS	1173	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
CPJADAKE_01557	CDS	1275	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
CPJADAKE_01558	CDS	966	degA_2		COG1609	HTH-type transcriptional regulator DegA
CPJADAKE_01559	CDS	1455	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
CPJADAKE_01560	CDS	1884				hypothetical protein
CPJADAKE_01561	CDS	888	gmuE	2.7.1.4	COG1940	Putative fructokinase
CPJADAKE_01562	CDS	618				hypothetical protein
CPJADAKE_01563	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
CPJADAKE_01564	CDS	1200	yhaP		COG1668	putative protein YhaP
CPJADAKE_01565	CDS	768				hypothetical protein
CPJADAKE_01566	CDS	696	skfE	7.3.2.3	COG1131	SkfA peptide export ATP-binding protein SkfE
CPJADAKE_01567	CDS	366	ytrA		COG1725	HTH-type transcriptional repressor YtrA
CPJADAKE_01568	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
CPJADAKE_01569	CDS	1170				hypothetical protein
CPJADAKE_01570	CDS	897	dnaI		COG1484	Primosomal protein DnaI
CPJADAKE_01571	CDS	714	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
CPJADAKE_01572	CDS	1311	der		COG1160	GTPase Der
CPJADAKE_01573	CDS	345				hypothetical protein
CPJADAKE_01574	CDS	351				hypothetical protein
CPJADAKE_01575	CDS	852				hypothetical protein
CPJADAKE_01576	CDS	393				hypothetical protein
CPJADAKE_01577	CDS	792				hypothetical protein
CPJADAKE_01578	CDS	642				hypothetical protein
CPJADAKE_01579	CDS	651	bcrA_2			Bacitracin transport ATP-binding protein BcrA
CPJADAKE_01580	CDS	2514	secA		COG0653	Protein translocase subunit SecA
CPJADAKE_01581	CDS	1032	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
CPJADAKE_01582	CDS	1032	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
CPJADAKE_01583	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
CPJADAKE_01584	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
CPJADAKE_01585	CDS	2016	recG	3.6.4.12		ATP-dependent DNA helicase RecG
CPJADAKE_01586	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
CPJADAKE_01587	CDS	1035	lytB	3.2.1.96	COG4193	Putative endo-beta-N-acetylglucosaminidase
CPJADAKE_01588	CDS	1656	rqcH		COG1293	Rqc2 RqcH
CPJADAKE_01589	CDS	498	ybeY	3.1.-.-		Endoribonuclease YbeY
CPJADAKE_01590	CDS	396	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
CPJADAKE_01591	CDS	900	era		COG1159	GTPase Era
CPJADAKE_01592	CDS	858	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
CPJADAKE_01593	CDS	606	coaE	2.7.1.24		Dephospho-CoA kinase
CPJADAKE_01594	CDS	1200	sbnD			Staphyloferrin B transporter
CPJADAKE_01595	CDS	234	secG		COG1314	putative protein-export membrane protein SecG
CPJADAKE_01596	CDS	2355	rnr	3.1.13.1	COG0557	Ribonuclease R
CPJADAKE_01597	CDS	468	smpB		COG0691	SsrA-binding protein
CPJADAKE_01598	CDS	861	tehB	2.1.1.-	COG0500	putative S-adenosyl-L-methionine-dependent methyltransferase TehB
CPJADAKE_01599	CDS	954				hypothetical protein
CPJADAKE_01600	CDS	1803	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
CPJADAKE_01601	CDS	714	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
CPJADAKE_01602	CDS	942	prsA	5.2.1.8		Foldase protein PrsA
CPJADAKE_01603	CDS	192				hypothetical protein
CPJADAKE_01604	CDS	621	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
CPJADAKE_01605	CDS	483				hypothetical protein
CPJADAKE_01606	CDS	843				hypothetical protein
CPJADAKE_01607	CDS	801				hypothetical protein
CPJADAKE_01608	CDS	1380	glmU		COG1207	Bifunctional protein GlmU
CPJADAKE_01609	CDS	546	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
CPJADAKE_01610	CDS	315				hypothetical protein
CPJADAKE_01611	CDS	693	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
CPJADAKE_01612	CDS	492				putative protein
CPJADAKE_01613	CDS	591	dinG_2	3.1.-.-		3'-5' exonuclease DinG
CPJADAKE_01614	CDS	1764				hypothetical protein
CPJADAKE_01615	CDS	330				IS630 family transposase IS630-Spn1
CPJADAKE_01616	CDS	417				hypothetical protein
CPJADAKE_01617	CDS	708	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
CPJADAKE_01618	CDS	558	resA_2			Thiol-disulfide oxidoreductase ResA
CPJADAKE_01619	CDS	1392	yhdG		COG0531	putative amino acid permease YhdG
CPJADAKE_01620	CDS	918	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
CPJADAKE_01621	CDS	795	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
CPJADAKE_01622	CDS	1008	yfhA		COG0609	putative siderophore transport system permease protein YfhA
CPJADAKE_01623	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
CPJADAKE_01624	CDS	1026	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
CPJADAKE_01625	CDS	270				hypothetical protein
CPJADAKE_01626	CDS	219				hypothetical protein
CPJADAKE_01627	CDS	1632		2.1.1.-	COG2265	putative RNA methyltransferase
CPJADAKE_01628	CDS	975	ypuA		COG4086	putative protein YpuA
CPJADAKE_01629	CDS	615				hypothetical protein
CPJADAKE_01630	CDS	975				hypothetical protein
CPJADAKE_01631	CDS	1257	glyA	2.1.2.1		Serine hydroxymethyltransferase
CPJADAKE_01632	CDS	432				hypothetical protein
CPJADAKE_01633	CDS	603	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
CPJADAKE_01634	CDS	840	prmC	2.1.1.297		Release factor glutamine methyltransferase
CPJADAKE_01635	CDS	1080	prfA		COG0216	Peptide chain release factor 1
CPJADAKE_01636	CDS	474				hypothetical protein
CPJADAKE_01637	CDS	600	tdk	2.7.1.21	COG1435	Thymidine kinase
CPJADAKE_01638	CDS	183	xylH	5.3.2.6		2-hydroxymuconate tautomerase
CPJADAKE_01639	CDS	1374	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
CPJADAKE_01640	CDS	936	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
CPJADAKE_01641	CDS	1077	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
CPJADAKE_01642	tRNA	73				tRNA-Thr(ggt)
CPJADAKE_01643	CDS	510	queT		COG4708	Queuosine precursor transporter QueT
CPJADAKE_01644	CDS	432				hypothetical protein
CPJADAKE_01645	CDS	378	mscL		COG1970	Large-conductance mechanosensitive channel
CPJADAKE_01646	CDS	1095	hemH	4.99.1.1		Ferrochelatase
CPJADAKE_01647	CDS	1224	pepT	3.4.11.4		Peptidase T
CPJADAKE_01648	CDS	630				hypothetical protein
CPJADAKE_01649	CDS	570				hypothetical protein
CPJADAKE_01650	CDS	90				hypothetical protein
CPJADAKE_01651	CDS	3120				hypothetical protein
CPJADAKE_01652	CDS	1260	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
CPJADAKE_01653	CDS	501	rplJ			50S ribosomal protein L10
CPJADAKE_01654	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
CPJADAKE_01655	CDS	174				hypothetical protein
CPJADAKE_01656	CDS	255				hypothetical protein
CPJADAKE_01657	CDS	324				hypothetical protein
CPJADAKE_01658	CDS	381				hypothetical protein
CPJADAKE_01659	CDS	234				hypothetical protein
CPJADAKE_01660	CDS	588				hypothetical protein
CPJADAKE_01661	CDS	810	murR			HTH-type transcriptional regulator MurR
CPJADAKE_01662	CDS	702	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
CPJADAKE_01663	CDS	918	nanA_3	4.1.3.3	COG0329	N-acetylneuraminate lyase
CPJADAKE_01664	tRNA	98				tRNA-Phe(aaa)
CPJADAKE_01665	CDS	459				hypothetical protein
CPJADAKE_01666	CDS	2223	nanB_2	3.2.1.18	COG4409	Sialidase B
CPJADAKE_01667	CDS	1110	yjhC_2	1.-.-.-	COG0673	putative oxidoreductase YjhC
CPJADAKE_01668	CDS	891	bglK_3	2.7.1.85	COG1940	Beta-glucoside kinase
CPJADAKE_01669	CDS	324				hypothetical protein
CPJADAKE_01670	CDS	1992				hypothetical protein
CPJADAKE_01671	CDS	477	ntpK			V-type sodium ATPase subunit K
CPJADAKE_01672	CDS	582	atpE_2			V-type proton ATPase subunit E
CPJADAKE_01673	CDS	1008	ntpC			V-type sodium ATPase subunit C
CPJADAKE_01674	CDS	321	ntpG			V-type sodium ATPase subunit G
CPJADAKE_01675	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
CPJADAKE_01676	CDS	1386	ntpB			V-type sodium ATPase subunit B
CPJADAKE_01677	CDS	612	ntpD			V-type sodium ATPase subunit D
CPJADAKE_01678	CDS	840				IS3 family transposase ISSpn4
CPJADAKE_01679	CDS	504				IS3 family transposase ISSpn4
CPJADAKE_01680	CDS	222				hypothetical protein
CPJADAKE_01681	CDS	534	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
CPJADAKE_01682	CDS	315	trxA		COG0526	Thioredoxin
CPJADAKE_01683	CDS	222				hypothetical protein
CPJADAKE_01684	CDS	381				hypothetical protein
CPJADAKE_01685	CDS	954				hypothetical protein
CPJADAKE_01686	CDS	504	sstT_1		COG3633	Serine/threonine transporter SstT
CPJADAKE_01687	CDS	444	sstT_2		COG3633	Serine/threonine transporter SstT
CPJADAKE_01688	CDS	561	ykuT		COG0668	putative MscS family protein YkuT
CPJADAKE_01689	CDS	909				hypothetical protein
CPJADAKE_01690	CDS	528	gph_2	3.1.3.18		Phosphoglycolate phosphatase
CPJADAKE_01691	CDS	1107	yqeH		COG1161	putative protein YqeH
CPJADAKE_01692	CDS	312	yhbY		COG1534	RNA-binding protein YhbY
CPJADAKE_01693	CDS	630	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
CPJADAKE_01694	CDS	594				hypothetical protein
CPJADAKE_01695	CDS	501	sttH	3.5.2.19		Streptothricin hydrolase
CPJADAKE_01696	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
CPJADAKE_01697	CDS	747	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CPJADAKE_01698	CDS	1098	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
CPJADAKE_01699	CDS	255				hypothetical protein
CPJADAKE_01700	CDS	255	yoeB	3.1.-.-	COG4115	Toxin YoeB
CPJADAKE_01701	CDS	1614	rny	3.1.-.-	COG1418	Ribonuclease Y
CPJADAKE_01702	CDS	627	gmk	2.7.4.8		Guanylate kinase
CPJADAKE_01703	CDS	315	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
CPJADAKE_01704	CDS	2397	priA	3.6.4.-	COG1198	Primosomal protein N'
CPJADAKE_01705	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
CPJADAKE_01706	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
CPJADAKE_01707	CDS	741	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
CPJADAKE_01708	CDS	1980	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
CPJADAKE_01709	CDS	759	yjjP		COG2966	Inner membrane protein YjjP
CPJADAKE_01710	CDS	450				hypothetical protein
CPJADAKE_01711	CDS	804				hypothetical protein
CPJADAKE_01712	CDS	1380				hypothetical protein
CPJADAKE_01713	CDS	165				hypothetical protein
CPJADAKE_01714	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
CPJADAKE_01715	CDS	579				hypothetical protein
CPJADAKE_01716	CDS	561				hypothetical protein
CPJADAKE_01717	CDS	450				hypothetical protein
CPJADAKE_01718	CDS	396				hypothetical protein
CPJADAKE_01719	CDS	255				hypothetical protein
CPJADAKE_01720	CDS	1335				hypothetical protein
CPJADAKE_01721	CDS	234				hypothetical protein
CPJADAKE_01722	CDS	141				hypothetical protein
CPJADAKE_01723	CDS	183				hypothetical protein
CPJADAKE_01724	CDS	780				hypothetical protein
CPJADAKE_01725	CDS	351	rbfA			Ribosome-binding factor A
CPJADAKE_01726	CDS	2793	infB			Translation initiation factor IF-2
CPJADAKE_01727	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
CPJADAKE_01728	CDS	294				hypothetical protein
CPJADAKE_01729	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
CPJADAKE_01730	CDS	528	rimP		COG0779	Ribosome maturation factor RimP
CPJADAKE_01731	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
CPJADAKE_01732	CDS	795				hypothetical protein
CPJADAKE_01733	CDS	612				hypothetical protein
CPJADAKE_01734	CDS	234				hypothetical protein
CPJADAKE_01735	CDS	690				hypothetical protein
CPJADAKE_01736	CDS	384				hypothetical protein
CPJADAKE_01737	CDS	138				hypothetical protein
CPJADAKE_01738	CDS	204				hypothetical protein
CPJADAKE_01739	CDS	255	lafA			Bacteriocin lactacin-F subunit LafA
CPJADAKE_01740	CDS	477				hypothetical protein
CPJADAKE_01741	CDS	708	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
CPJADAKE_01742	CDS	1332	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
CPJADAKE_01743	CDS	876	pstS2		COG0226	Phosphate-binding protein PstS 2
CPJADAKE_01744	CDS	864				hypothetical protein
CPJADAKE_01745	CDS	816				hypothetical protein
CPJADAKE_01746	CDS	753	pstB3_3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
CPJADAKE_01747	CDS	651	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
CPJADAKE_01748	CDS	381				hypothetical protein
CPJADAKE_01749	CDS	1017	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
CPJADAKE_01750	CDS	900	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
CPJADAKE_01751	CDS	936				hypothetical protein
CPJADAKE_01752	CDS	678	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
CPJADAKE_01753	CDS	540	yqgN		COG0212	putative protein YqgN
CPJADAKE_01754	CDS	1131	ykuR	3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
CPJADAKE_01755	CDS	699	dapH	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
CPJADAKE_01756	CDS	912	yicL_2		COG0697	putative inner membrane transporter YicL
CPJADAKE_01757	CDS	2463	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
CPJADAKE_01758	CDS	1257	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
CPJADAKE_01759	CDS	2064	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
CPJADAKE_01760	CDS	279				hypothetical protein
CPJADAKE_01761	CDS	849	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
CPJADAKE_01762	CDS	384				hypothetical protein
CPJADAKE_01763	CDS	411				hypothetical protein
CPJADAKE_01764	CDS	402				hypothetical protein
CPJADAKE_01765	CDS	591	xerC_3			Tyrosine recombinase XerC
CPJADAKE_01766	CDS	192				hypothetical protein
CPJADAKE_01767	CDS	321				hypothetical protein
CPJADAKE_01768	CDS	393				hypothetical protein
CPJADAKE_01769	CDS	1731				hypothetical protein
CPJADAKE_01770	CDS	219				hypothetical protein
CPJADAKE_01771	CDS	1203				hypothetical protein
CPJADAKE_01772	CDS	576				hypothetical protein
CPJADAKE_01773	CDS	1167				hypothetical protein
CPJADAKE_01774	CDS	270				hypothetical protein
CPJADAKE_01775	CDS	282				hypothetical protein
CPJADAKE_01776	CDS	300				hypothetical protein
CPJADAKE_01777	CDS	360				hypothetical protein
CPJADAKE_01778	CDS	324				hypothetical protein
CPJADAKE_01779	CDS	579				hypothetical protein
CPJADAKE_01780	CDS	420				hypothetical protein
CPJADAKE_01781	CDS	2760	smc_2			Chromosome partition protein Smc
CPJADAKE_01782	CDS	723				hypothetical protein
CPJADAKE_01783	CDS	7827				hypothetical protein
CPJADAKE_01784	CDS	117				hypothetical protein
CPJADAKE_01785	CDS	204				hypothetical protein
CPJADAKE_01786	CDS	351				hypothetical protein
CPJADAKE_01787	CDS	405				hypothetical protein
CPJADAKE_01788	CDS	165				hypothetical protein
CPJADAKE_01789	CDS	231				hypothetical protein
CPJADAKE_01790	CDS	684	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
CPJADAKE_01791	CDS	1317	lagD_3	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
CPJADAKE_01792	CDS	1362	lcnD_2			Lactococcin A secretion protein LcnD
CPJADAKE_01793	CDS	156				hypothetical protein
CPJADAKE_01794	CDS	1341				hypothetical protein
CPJADAKE_01795	CDS	738	agrA_2		COG3279	Accessory gene regulator protein A
CPJADAKE_01796	CDS	339				hypothetical protein
CPJADAKE_01797	CDS	330				hypothetical protein
CPJADAKE_01798	CDS	1050				hypothetical protein
CPJADAKE_01799	CDS	732	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
CPJADAKE_01800	CDS	411	hit		COG0537	Protein hit
CPJADAKE_01801	CDS	288				hypothetical protein
CPJADAKE_01802	CDS	1137	dnaJ		COG0484	Chaperone protein DnaJ
CPJADAKE_01803	CDS	357				hypothetical protein
CPJADAKE_01804	CDS	1824	dnaK			Chaperone protein DnaK
CPJADAKE_01805	CDS	525	grpE		COG0576	Protein GrpE
CPJADAKE_01806	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
CPJADAKE_01807	CDS	438				hypothetical protein
CPJADAKE_01808	CDS	2334				hypothetical protein
CPJADAKE_01809	CDS	1464		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
CPJADAKE_01810	CDS	600				hypothetical protein
CPJADAKE_01811	CDS	885	lrp			Leucine-rich protein
CPJADAKE_01812	CDS	387	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
CPJADAKE_01813	CDS	1344	cysS	6.1.1.16		Cysteine--tRNA ligase
CPJADAKE_01814	CDS	885	mshD_2	2.3.1.189		Mycothiol acetyltransferase
CPJADAKE_01815	CDS	618	cysE	2.3.1.30	COG1045	Serine acetyltransferase
