locus_tag	ftype	length_bp	gene	EC_number	COG	product
EJKBOHLF_01430	CDS	171				hypothetical protein
EJKBOHLF_01431	CDS	609				hypothetical protein
EJKBOHLF_01432	CDS	204				hypothetical protein
EJKBOHLF_01433	CDS	1227				hypothetical protein
EJKBOHLF_01434	CDS	666				hypothetical protein
EJKBOHLF_01435	CDS	198				hypothetical protein
EJKBOHLF_01436	CDS	864				hypothetical protein
EJKBOHLF_01437	CDS	1023	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
EJKBOHLF_01438	CDS	138				hypothetical protein
EJKBOHLF_01439	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
EJKBOHLF_01440	CDS	1539				hypothetical protein
EJKBOHLF_01441	CDS	519				hypothetical protein
EJKBOHLF_01442	CDS	156				hypothetical protein
EJKBOHLF_01443	CDS	1617	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
EJKBOHLF_01444	CDS	876				hypothetical protein
EJKBOHLF_01445	CDS	1206	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EJKBOHLF_01446	CDS	618				hypothetical protein
EJKBOHLF_01447	CDS	387				ISL3 family transposase ISSth1
EJKBOHLF_01448	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
EJKBOHLF_01449	CDS	438				hypothetical protein
EJKBOHLF_01450	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
EJKBOHLF_01451	CDS	186				hypothetical protein
EJKBOHLF_01452	CDS	153				hypothetical protein
EJKBOHLF_01453	CDS	216				hypothetical protein
EJKBOHLF_01454	CDS	234				hypothetical protein
EJKBOHLF_01455	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
EJKBOHLF_01456	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EJKBOHLF_01457	CDS	456				hypothetical protein
EJKBOHLF_01458	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
EJKBOHLF_01459	CDS	957				hypothetical protein
EJKBOHLF_01460	CDS	1059	rfuC		COG4603	putative riboflavin import permease protein RfuC
EJKBOHLF_01461	CDS	1536	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EJKBOHLF_01462	CDS	1053	tmpC		COG1744	Membrane lipoprotein TmpC
EJKBOHLF_01463	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
EJKBOHLF_01464	CDS	663	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
EJKBOHLF_01465	CDS	1278	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
EJKBOHLF_01466	CDS	582	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
EJKBOHLF_01467	CDS	237				hypothetical protein
EJKBOHLF_01468	CDS	921	coaA	2.7.1.33	COG1072	Pantothenate kinase
EJKBOHLF_01469	CDS	237	rpsT		COG0268	30S ribosomal protein S20
EJKBOHLF_01470	CDS	525				hypothetical protein
EJKBOHLF_01471	CDS	711	deoD_2	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
EJKBOHLF_01472	CDS	513				hypothetical protein
EJKBOHLF_01473	CDS	993				hypothetical protein
EJKBOHLF_01474	CDS	810	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
EJKBOHLF_01475	CDS	543				hypothetical protein
EJKBOHLF_01476	CDS	1212	deoB	5.4.2.7	COG1015	Phosphopentomutase
EJKBOHLF_01477	CDS	684	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
EJKBOHLF_01478	CDS	873	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
EJKBOHLF_01479	CDS	858	folD			Bifunctional protein FolD protein
EJKBOHLF_01480	CDS	735	artM_2		COG1126	Arginine transport ATP-binding protein ArtM
EJKBOHLF_01481	CDS	684	artQ		COG0765	Arginine transport system permease protein ArtQ
EJKBOHLF_01482	CDS	231				hypothetical protein
EJKBOHLF_01483	CDS	2259	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
EJKBOHLF_01484	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
EJKBOHLF_01485	CDS	510	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
EJKBOHLF_01486	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
EJKBOHLF_01487	CDS	1416	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
EJKBOHLF_01488	CDS	1839	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
EJKBOHLF_01489	CDS	840	licT_1		COG3711	Transcription antiterminator LicT
EJKBOHLF_01490	CDS	1317				hypothetical protein
EJKBOHLF_01491	CDS	888				hypothetical protein
EJKBOHLF_01492	CDS	162				hypothetical protein
EJKBOHLF_01493	CDS	804				hypothetical protein
EJKBOHLF_01494	CDS	1737				hypothetical protein
EJKBOHLF_01495	CDS	1092	haeIIIM	2.1.1.37		Modification methylase HaeIII
EJKBOHLF_01496	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
EJKBOHLF_01497	CDS	579				hypothetical protein
EJKBOHLF_01498	CDS	561				hypothetical protein
EJKBOHLF_01499	CDS	450				hypothetical protein
EJKBOHLF_01500	CDS	396				hypothetical protein
EJKBOHLF_01501	CDS	255				hypothetical protein
EJKBOHLF_01502	CDS	1335				hypothetical protein
EJKBOHLF_01503	CDS	234				hypothetical protein
EJKBOHLF_01504	CDS	165				hypothetical protein
EJKBOHLF_01505	CDS	204				hypothetical protein
EJKBOHLF_01506	CDS	204				hypothetical protein
EJKBOHLF_01507	CDS	588				hypothetical protein
EJKBOHLF_01508	CDS	1626	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
EJKBOHLF_01509	CDS	1362	lcnD_2			Lactococcin A secretion protein LcnD
EJKBOHLF_01510	CDS	156				hypothetical protein
EJKBOHLF_01511	CDS	1341				hypothetical protein
EJKBOHLF_01512	CDS	738	agrA		COG3279	Accessory gene regulator protein A
EJKBOHLF_01513	CDS	339				hypothetical protein
EJKBOHLF_01514	CDS	330				hypothetical protein
EJKBOHLF_01515	CDS	1050				hypothetical protein
EJKBOHLF_01516	CDS	732	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
EJKBOHLF_01517	CDS	411	hit		COG0537	Protein hit
EJKBOHLF_01518	CDS	288				hypothetical protein
EJKBOHLF_01519	CDS	1137	dnaJ		COG0484	Chaperone protein DnaJ
EJKBOHLF_01520	CDS	354				hypothetical protein
EJKBOHLF_01521	CDS	1824	dnaK			Chaperone protein DnaK
EJKBOHLF_01522	CDS	525	grpE		COG0576	Protein GrpE
EJKBOHLF_01523	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
EJKBOHLF_01524	CDS	510				hypothetical protein
EJKBOHLF_01525	CDS	2334				hypothetical protein
EJKBOHLF_01526	CDS	1464		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
EJKBOHLF_01527	tRNA	72				tRNA-Glu(ttc)
EJKBOHLF_01528	tRNA	74				tRNA-Asn(gtt)
EJKBOHLF_01529	CDS	543				hypothetical protein
EJKBOHLF_01530	CDS	768				hypothetical protein
EJKBOHLF_01531	CDS	681				hypothetical protein
EJKBOHLF_01532	CDS	2553				hypothetical protein
EJKBOHLF_01533	CDS	1623	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
EJKBOHLF_01534	CDS	1026	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
EJKBOHLF_01535	CDS	1479	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
EJKBOHLF_01536	CDS	1098	recF		COG1195	DNA replication and repair protein RecF
EJKBOHLF_01537	CDS	369				hypothetical protein
EJKBOHLF_01538	CDS	1251				hypothetical protein
EJKBOHLF_01539	CDS	1284		3.4.24.-	COG0612	putative zinc protease
EJKBOHLF_01540	CDS	822				hypothetical protein
EJKBOHLF_01541	CDS	546	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
EJKBOHLF_01542	CDS	828	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
EJKBOHLF_01543	CDS	840	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
EJKBOHLF_01544	CDS	795	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
EJKBOHLF_01545	CDS	819	mreC		COG1792	Cell shape-determining protein MreC
EJKBOHLF_01546	CDS	495				hypothetical protein
EJKBOHLF_01547	CDS	1179				hypothetical protein
EJKBOHLF_01548	CDS	780	rpsB			30S ribosomal protein S2
EJKBOHLF_01549	CDS	1041	tsf		COG0264	Elongation factor Ts
EJKBOHLF_01550	CDS	645				hypothetical protein
EJKBOHLF_01551	CDS	519				hypothetical protein
EJKBOHLF_01552	CDS	870	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EJKBOHLF_01553	CDS	318	yabA		COG4467	Initiation-control protein YabA
EJKBOHLF_01554	CDS	891				hypothetical protein
EJKBOHLF_01555	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
EJKBOHLF_01556	CDS	798	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
EJKBOHLF_01557	CDS	1263	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
EJKBOHLF_01558	CDS	1110	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
EJKBOHLF_01559	CDS	1884				hypothetical protein
EJKBOHLF_01560	CDS	888	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
EJKBOHLF_01561	CDS	462	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
EJKBOHLF_01562	CDS	909				hypothetical protein
EJKBOHLF_01563	CDS	672				hypothetical protein
EJKBOHLF_01564	CDS	222				hypothetical protein
EJKBOHLF_01565	CDS	810	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
EJKBOHLF_01566	CDS	876		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
EJKBOHLF_01567	CDS	1086	aguA	3.5.3.12	COG2957	Agmatine deiminase
EJKBOHLF_01568	CDS	1128	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
EJKBOHLF_01569	CDS	1260		1.5.1.43		Carboxynorspermidine synthase
EJKBOHLF_01570	CDS	861	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
EJKBOHLF_01571	CDS	123				hypothetical protein
EJKBOHLF_01572	CDS	471				hypothetical protein
EJKBOHLF_01573	CDS	1476	speA	4.1.1.19	COG1982	Arginine decarboxylase
EJKBOHLF_01574	CDS	405				hypothetical protein
EJKBOHLF_01575	CDS	528				hypothetical protein
EJKBOHLF_01576	CDS	1332	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EJKBOHLF_01577	CDS	654	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
EJKBOHLF_01578	CDS	2433	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
EJKBOHLF_01579	CDS	459	ctsR		COG4463	Transcriptional regulator CtsR
EJKBOHLF_01580	CDS	729	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
EJKBOHLF_01581	CDS	1008	thiY		COG0715	Formylaminopyrimidine-binding protein
EJKBOHLF_01582	CDS	759	ribX			Riboflavin transport system permease protein RibX
EJKBOHLF_01583	CDS	291				hypothetical protein
EJKBOHLF_01584	CDS	1119				hypothetical protein
EJKBOHLF_01585	CDS	267				hypothetical protein
EJKBOHLF_01586	CDS	1353	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
EJKBOHLF_01587	CDS	453	rplI			50S ribosomal protein L9
EJKBOHLF_01588	CDS	1974	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
EJKBOHLF_01589	CDS	549	hpf			Ribosome hibernation promotion factor
EJKBOHLF_01590	CDS	663				hypothetical protein
EJKBOHLF_01591	CDS	1299	comFA	3.6.4.12	COG4098	ComF operon protein 1
EJKBOHLF_01592	CDS	636	yigZ		COG1739	IMPACT family member YigZ
EJKBOHLF_01593	CDS	927	cysK	2.5.1.47		Cysteine synthase
EJKBOHLF_01594	CDS	723	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
EJKBOHLF_01595	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
EJKBOHLF_01596	CDS	912	manZ_3		COG3716	PTS system mannose-specific EIID component
EJKBOHLF_01597	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
EJKBOHLF_01598	CDS	990	manX_2	2.7.1.191		PTS system mannose-specific EIIAB component
EJKBOHLF_01599	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
EJKBOHLF_01600	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
EJKBOHLF_01601	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
EJKBOHLF_01602	CDS	708				hypothetical protein
EJKBOHLF_01603	CDS	951	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
EJKBOHLF_01604	CDS	1323	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
EJKBOHLF_01605	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
EJKBOHLF_01606	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
EJKBOHLF_01607	CDS	318				hypothetical protein
EJKBOHLF_01608	CDS	447	rplM			50S ribosomal protein L13
EJKBOHLF_01609	CDS	393	rpsI		COG0103	30S ribosomal protein S9
EJKBOHLF_01610	CDS	1155	xerC_5			Tyrosine recombinase XerC
EJKBOHLF_01611	CDS	519				hypothetical protein
EJKBOHLF_01612	CDS	282				hypothetical protein
EJKBOHLF_01613	CDS	840				hypothetical protein
EJKBOHLF_01614	CDS	360				hypothetical protein
EJKBOHLF_01615	CDS	333				hypothetical protein
EJKBOHLF_01616	CDS	195				hypothetical protein
EJKBOHLF_01617	CDS	240				hypothetical protein
EJKBOHLF_01618	CDS	342				hypothetical protein
EJKBOHLF_01619	CDS	381				hypothetical protein
EJKBOHLF_01620	CDS	411				hypothetical protein
EJKBOHLF_01621	CDS	810	murR			HTH-type transcriptional regulator MurR
EJKBOHLF_01622	CDS	702	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
EJKBOHLF_01623	CDS	918	nanA_3	4.1.3.3	COG0329	N-acetylneuraminate lyase
EJKBOHLF_01624	tRNA	98				tRNA-Phe(aaa)
EJKBOHLF_01625	CDS	459				hypothetical protein
EJKBOHLF_01626	CDS	2223	nanB_2	3.2.1.18	COG4409	Sialidase B
EJKBOHLF_01627	CDS	1110	yjhC_2	1.-.-.-	COG0673	putative oxidoreductase YjhC
EJKBOHLF_01628	CDS	891	bglK_3	2.7.1.85	COG1940	Beta-glucoside kinase
EJKBOHLF_01629	CDS	324				hypothetical protein
EJKBOHLF_01630	CDS	1992				hypothetical protein
EJKBOHLF_01631	CDS	477	ntpK			V-type sodium ATPase subunit K
EJKBOHLF_01632	CDS	582	atpE_1			V-type proton ATPase subunit E
EJKBOHLF_01633	CDS	1008	ntpC			V-type sodium ATPase subunit C
EJKBOHLF_01634	CDS	321	ntpG			V-type sodium ATPase subunit G
EJKBOHLF_01635	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
EJKBOHLF_01636	CDS	1386	ntpB			V-type sodium ATPase subunit B
EJKBOHLF_01637	CDS	612	ntpD			V-type sodium ATPase subunit D
EJKBOHLF_01638	CDS	840				IS3 family transposase ISSpn4
EJKBOHLF_01639	CDS	504				IS3 family transposase ISSpn4
EJKBOHLF_01640	CDS	699				hypothetical protein
EJKBOHLF_01641	CDS	2466				hypothetical protein
EJKBOHLF_01642	CDS	387				hypothetical protein
EJKBOHLF_01643	CDS	276				hypothetical protein
EJKBOHLF_01644	CDS	558				hypothetical protein
EJKBOHLF_01645	CDS	336				hypothetical protein
EJKBOHLF_01646	CDS	237				hypothetical protein
EJKBOHLF_01647	CDS	339				hypothetical protein
EJKBOHLF_01648	CDS	441				hypothetical protein
EJKBOHLF_01649	CDS	213				hypothetical protein
EJKBOHLF_01650	CDS	897				hypothetical protein
EJKBOHLF_01651	CDS	465				hypothetical protein
EJKBOHLF_01652	CDS	1413				hypothetical protein
EJKBOHLF_01653	CDS	231				hypothetical protein
EJKBOHLF_01654	CDS	240				hypothetical protein
EJKBOHLF_01655	CDS	1392				hypothetical protein
EJKBOHLF_01656	CDS	1464				hypothetical protein
EJKBOHLF_01657	CDS	345				hypothetical protein
EJKBOHLF_01658	CDS	567	xerC_6			Tyrosine recombinase XerC
EJKBOHLF_01659	CDS	429				hypothetical protein
EJKBOHLF_01660	CDS	231				hypothetical protein
EJKBOHLF_01661	CDS	180				hypothetical protein
EJKBOHLF_01662	CDS	237				hypothetical protein
EJKBOHLF_01663	CDS	411				hypothetical protein
EJKBOHLF_01664	CDS	498				hypothetical protein
EJKBOHLF_01665	CDS	462				hypothetical protein
EJKBOHLF_01666	CDS	504				hypothetical protein
EJKBOHLF_01667	CDS	315				hypothetical protein
EJKBOHLF_01668	CDS	165				hypothetical protein
EJKBOHLF_01669	CDS	120				hypothetical protein
EJKBOHLF_01670	CDS	195				hypothetical protein
EJKBOHLF_01671	CDS	771				hypothetical protein
EJKBOHLF_01672	CDS	435				hypothetical protein
EJKBOHLF_01673	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
EJKBOHLF_01674	CDS	642				hypothetical protein
EJKBOHLF_01675	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
EJKBOHLF_01676	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
EJKBOHLF_01677	CDS	216				IS200/IS605 family transposase ISStin10
EJKBOHLF_01678	CDS	3204		4.2.2.1		Hyaluronate lyase
EJKBOHLF_01679	CDS	477	bsaA			Glutathione peroxidase BsaA
EJKBOHLF_01680	CDS	2214				hypothetical protein
EJKBOHLF_01681	CDS	126				hypothetical protein
EJKBOHLF_01682	CDS	177				hypothetical protein
EJKBOHLF_01683	CDS	1347	licC_2		COG1455	Lichenan permease IIC component
EJKBOHLF_01684	CDS	507				hypothetical protein
EJKBOHLF_01685	CDS	315	lacF_2		COG1447	PTS system lactose-specific EIIA component
EJKBOHLF_01686	CDS	1974	licR_2		COG1762	putative licABCH operon regulator
EJKBOHLF_01687	CDS	315				hypothetical protein
EJKBOHLF_01688	CDS	240			COG4095	Sugar transporter SemiSWEET
EJKBOHLF_01689	CDS	1437	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
EJKBOHLF_01690	CDS	339				hypothetical protein
EJKBOHLF_01691	CDS	198				hypothetical protein
EJKBOHLF_01692	CDS	441				hypothetical protein
EJKBOHLF_01693	CDS	2547	pepN	3.4.11.2		Aminopeptidase N
EJKBOHLF_01694	CDS	675	arlR_2		COG0745	Response regulator ArlR
EJKBOHLF_01695	CDS	1335	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
EJKBOHLF_01696	CDS	288				hypothetical protein
EJKBOHLF_01697	CDS	930				hypothetical protein
EJKBOHLF_01698	CDS	2451	dinG_2	3.1.-.-		3'-5' exonuclease DinG
EJKBOHLF_01699	CDS	1224	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
EJKBOHLF_01700	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
EJKBOHLF_01701	CDS	573	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
EJKBOHLF_01702	CDS	1947	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
EJKBOHLF_01703	CDS	1728	ezrA		COG4477	Septation ring formation regulator EzrA
EJKBOHLF_01704	CDS	267				IS630 family transposase ISSpn2
EJKBOHLF_01705	CDS	306				IS630 family transposase ISSpn2
EJKBOHLF_01706	CDS	351				hypothetical protein
EJKBOHLF_01707	CDS	300				hypothetical protein
EJKBOHLF_01708	CDS	834				IS3 family transposase ISSpn11
EJKBOHLF_01709	CDS	300				hypothetical protein
EJKBOHLF_01710	CDS	264				hypothetical protein
EJKBOHLF_01711	CDS	942				hypothetical protein
EJKBOHLF_01712	CDS	1764	aspS	6.1.1.12		Aspartate--tRNA ligase
EJKBOHLF_01713	CDS	231				hypothetical protein
EJKBOHLF_01714	CDS	642				hypothetical protein
EJKBOHLF_01715	CDS	735				hypothetical protein
EJKBOHLF_01716	CDS	198				hypothetical protein
EJKBOHLF_01717	CDS	216				hypothetical protein
EJKBOHLF_01718	CDS	315				hypothetical protein
EJKBOHLF_01719	CDS	1290	hisS	6.1.1.21		Histidine--tRNA ligase
EJKBOHLF_01720	CDS	1248				hypothetical protein
EJKBOHLF_01721	CDS	852				hypothetical protein
EJKBOHLF_01722	CDS	342				hypothetical protein
EJKBOHLF_01723	CDS	210				hypothetical protein
EJKBOHLF_01724	CDS	1704	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
EJKBOHLF_01725	CDS	933	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
EJKBOHLF_01726	CDS	858	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
EJKBOHLF_01727	CDS	1347	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
EJKBOHLF_01728	CDS	285				hypothetical protein
EJKBOHLF_01729	CDS	2031				hypothetical protein
EJKBOHLF_01730	CDS	1008				hypothetical protein
EJKBOHLF_01731	CDS	201				hypothetical protein
EJKBOHLF_01732	CDS	183	rpmF		COG0333	50S ribosomal protein L32
EJKBOHLF_01733	CDS	150	rpmGA			50S ribosomal protein L33 1
EJKBOHLF_01734	CDS	186				hypothetical protein
EJKBOHLF_01735	CDS	93				hypothetical protein
EJKBOHLF_01736	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
EJKBOHLF_01737	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
EJKBOHLF_01738	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
EJKBOHLF_01739	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
EJKBOHLF_01740	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
EJKBOHLF_01741	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
EJKBOHLF_01742	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
EJKBOHLF_01743	CDS	732				hypothetical protein
EJKBOHLF_01744	CDS	1152				hypothetical protein
EJKBOHLF_01745	CDS	660				hypothetical protein
EJKBOHLF_01746	CDS	447				hypothetical protein
EJKBOHLF_01747	CDS	1179	nagC		COG1940	N-acetylglucosamine repressor
EJKBOHLF_01748	CDS	1263	licC_3		COG1455	Lichenan permease IIC component
EJKBOHLF_01749	CDS	897				hypothetical protein
EJKBOHLF_01750	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
EJKBOHLF_01751	CDS	318	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
EJKBOHLF_01752	CDS	1356	celB		COG1455	PTS system cellobiose-specific EIIC component
EJKBOHLF_01753	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
EJKBOHLF_01754	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
EJKBOHLF_01755	CDS	771				hypothetical protein
EJKBOHLF_01756	tRNA	73				tRNA-Asp(gtc)
EJKBOHLF_01757	tRNA	73				tRNA-Lys(ttt)
EJKBOHLF_01758	tRNA	84				tRNA-Leu(tag)
EJKBOHLF_01759	tRNA	73				tRNA-Thr(tgt)
EJKBOHLF_01760	tRNA	72				tRNA-Gly(gcc)
EJKBOHLF_01761	tRNA	86				tRNA-Leu(taa)
EJKBOHLF_01762	tRNA	74				tRNA-Arg(acg)
EJKBOHLF_01763	tRNA	76				tRNA-Pro(tgg)
EJKBOHLF_01764	tRNA	76				tRNA-Met(cat)
EJKBOHLF_01765	tRNA	74				tRNA-Met(cat)
EJKBOHLF_01766	tRNA	90				tRNA-Ser(tga)
EJKBOHLF_01767	tRNA	74				tRNA-Met(cat)
EJKBOHLF_01768	tRNA	73				tRNA-Phe(gaa)
EJKBOHLF_01769	tRNA	71				tRNA-Gly(tcc)
EJKBOHLF_01770	tRNA	76				tRNA-Ile(gat)
EJKBOHLF_01771	tRNA	90				tRNA-Ser(gct)
EJKBOHLF_01772	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
EJKBOHLF_01773	CDS	861	rhaS			HTH-type transcriptional activator RhaS
EJKBOHLF_01774	CDS	2163	agaA_3	3.2.1.22		Alpha-galactosidase AgaA
EJKBOHLF_01775	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
EJKBOHLF_01776	CDS	867	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
EJKBOHLF_01777	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
EJKBOHLF_01778	CDS	210				hypothetical protein
EJKBOHLF_01779	CDS	1443	gtfA	2.4.1.7	COG0366	Sucrose phosphorylase
EJKBOHLF_01780	CDS	1194				hypothetical protein
EJKBOHLF_01781	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
EJKBOHLF_01782	CDS	1497				hypothetical protein
EJKBOHLF_01783	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
EJKBOHLF_01784	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
EJKBOHLF_01785	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
EJKBOHLF_01786	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
EJKBOHLF_01787	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
EJKBOHLF_01788	CDS	744	strA	3.4.22.-	COG3764	Sortase A
EJKBOHLF_01789	CDS	798				hypothetical protein
EJKBOHLF_01790	CDS	123	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
EJKBOHLF_01791	CDS	1041		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
EJKBOHLF_01792	CDS	1275				hypothetical protein
EJKBOHLF_01793	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
EJKBOHLF_01794	CDS	96				hypothetical protein
EJKBOHLF_01795	CDS	303				hypothetical protein
EJKBOHLF_01796	CDS	639	udk_2	2.7.1.48	COG0572	Uridine kinase
EJKBOHLF_01797	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
EJKBOHLF_01798	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
EJKBOHLF_01799	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
EJKBOHLF_01800	CDS	816	tlyA		COG1189	Hemolysin A
EJKBOHLF_01801	CDS	393	argR_1		COG1438	Arginine repressor
EJKBOHLF_01802	CDS	1668	recN		COG0497	DNA repair protein RecN
EJKBOHLF_01803	CDS	729	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EJKBOHLF_01804	CDS	1824	lepA	3.6.5.-	COG0481	Elongation factor 4
