locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCNKEKOJ_01399	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
MCNKEKOJ_01400	CDS	294				hypothetical protein
MCNKEKOJ_01401	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
MCNKEKOJ_01402	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
MCNKEKOJ_01403	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MCNKEKOJ_01404	CDS	795				hypothetical protein
MCNKEKOJ_01405	CDS	612				hypothetical protein
MCNKEKOJ_01406	CDS	969	hdfR			HTH-type transcriptional regulator HdfR
MCNKEKOJ_01407	CDS	270				hypothetical protein
MCNKEKOJ_01408	CDS	381	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MCNKEKOJ_01409	CDS	726	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
MCNKEKOJ_01410	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
MCNKEKOJ_01411	CDS	255				hypothetical protein
MCNKEKOJ_01412	CDS	348				hypothetical protein
MCNKEKOJ_01413	CDS	2022				hypothetical protein
MCNKEKOJ_01414	CDS	642	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
MCNKEKOJ_01415	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MCNKEKOJ_01416	CDS	1059	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MCNKEKOJ_01417	CDS	1167	divIB		COG1589	Cell division protein DivIB
MCNKEKOJ_01418	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MCNKEKOJ_01419	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MCNKEKOJ_01420	CDS	765				hypothetical protein
MCNKEKOJ_01421	CDS	753				hypothetical protein
MCNKEKOJ_01422	CDS	705				hypothetical protein
MCNKEKOJ_01423	CDS	648	bcrA_2			Bacitracin transport ATP-binding protein BcrA
MCNKEKOJ_01424	CDS	549	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
MCNKEKOJ_01425	CDS	243				hypothetical protein
MCNKEKOJ_01426	CDS	507	tcyC_2	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
MCNKEKOJ_01427	CDS	111				hypothetical protein
MCNKEKOJ_01428	CDS	381	tcyB		COG0765	L-cystine transport system permease protein TcyB
MCNKEKOJ_01429	CDS	681	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
MCNKEKOJ_01430	CDS	147				hypothetical protein
MCNKEKOJ_01431	CDS	1491	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
MCNKEKOJ_01432	CDS	1137	hmo	1.1.3.46		4-hydroxymandelate oxidase
MCNKEKOJ_01433	CDS	669	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
MCNKEKOJ_01434	CDS	783	thiM_1	2.7.1.50		Hydroxyethylthiazole kinase
MCNKEKOJ_01435	CDS	630	thiE_1	2.5.1.3		Thiamine-phosphate synthase
MCNKEKOJ_01436	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
MCNKEKOJ_01437	CDS	1386	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MCNKEKOJ_01438	CDS	651				hypothetical protein
MCNKEKOJ_01439	CDS	693	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
MCNKEKOJ_01440	CDS	525				hypothetical protein
MCNKEKOJ_01441	CDS	804	thiM_2	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
MCNKEKOJ_01442	CDS	633	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
MCNKEKOJ_01443	CDS	792	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MCNKEKOJ_01444	CDS	396	copY			Transcriptional repressor CopY
MCNKEKOJ_01445	CDS	372				hypothetical protein
MCNKEKOJ_01446	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
MCNKEKOJ_01447	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
MCNKEKOJ_01448	CDS	348				hypothetical protein
MCNKEKOJ_01449	CDS	279				hypothetical protein
MCNKEKOJ_01450	CDS	198				hypothetical protein
MCNKEKOJ_01451	CDS	729				hypothetical protein
MCNKEKOJ_01452	CDS	354				hypothetical protein
MCNKEKOJ_01453	CDS	306				hypothetical protein
MCNKEKOJ_01454	CDS	1353				hypothetical protein
MCNKEKOJ_01455	CDS	468				hypothetical protein
MCNKEKOJ_01456	CDS	2220	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
MCNKEKOJ_01457	CDS	864				hypothetical protein
MCNKEKOJ_01458	CDS	825	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MCNKEKOJ_01459	CDS	1197	argG	6.3.4.5		Argininosuccinate synthase
MCNKEKOJ_01460	CDS	807	artP_2		COG0834	Arginine-binding extracellular protein ArtP
MCNKEKOJ_01461	CDS	642	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MCNKEKOJ_01462	CDS	2109				hypothetical protein
MCNKEKOJ_01463	CDS	288				hypothetical protein
MCNKEKOJ_01464	CDS	573				hypothetical protein
MCNKEKOJ_01465	CDS	672	sdhB	4.3.1.17		L-serine dehydratase, beta chain
MCNKEKOJ_01466	CDS	873	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
MCNKEKOJ_01467	CDS	633		3.1.3.5	COG0546	5'-nucleotidase
MCNKEKOJ_01468	CDS	231				hypothetical protein
MCNKEKOJ_01469	CDS	1851	fcl	1.1.1.271		GDP-L-fucose synthase
MCNKEKOJ_01470	CDS	1065	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
MCNKEKOJ_01471	CDS	1167	yycB		COG2807	putative transporter YycB
MCNKEKOJ_01472	CDS	327				hypothetical protein
MCNKEKOJ_01473	CDS	594				hypothetical protein
MCNKEKOJ_01474	CDS	912				hypothetical protein
MCNKEKOJ_01475	CDS	1065				hypothetical protein
MCNKEKOJ_01476	CDS	861				hypothetical protein
MCNKEKOJ_01477	CDS	987				hypothetical protein
MCNKEKOJ_01478	CDS	1476				hypothetical protein
MCNKEKOJ_01479	CDS	924	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
MCNKEKOJ_01480	CDS	930	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
MCNKEKOJ_01481	CDS	222				hypothetical protein
MCNKEKOJ_01482	CDS	261				hypothetical protein
MCNKEKOJ_01483	CDS	150				hypothetical protein
MCNKEKOJ_01484	CDS	285				hypothetical protein
MCNKEKOJ_01485	CDS	171				hypothetical protein
MCNKEKOJ_01486	CDS	1224	nagC_2		COG1940	N-acetylglucosamine repressor
MCNKEKOJ_01487	CDS	1323	licC_4		COG1455	Lichenan permease IIC component
MCNKEKOJ_01488	CDS	1887				hypothetical protein
MCNKEKOJ_01489	CDS	345	lacF_2		COG1447	PTS system lactose-specific EIIA component
MCNKEKOJ_01490	CDS	1413	lacG_1	3.2.1.85		6-phospho-beta-galactosidase
MCNKEKOJ_01491	CDS	1680	lacE_1			PTS system lactose-specific EIICB component
MCNKEKOJ_01492	CDS	1440	trkG		COG0168	Trk system potassium uptake protein TrkG
MCNKEKOJ_01493	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
MCNKEKOJ_01494	CDS	849	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
MCNKEKOJ_01495	CDS	549				hypothetical protein
MCNKEKOJ_01496	CDS	258				hypothetical protein
MCNKEKOJ_01497	CDS	1683	ykoD_3	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MCNKEKOJ_01498	CDS	831	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
MCNKEKOJ_01499	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MCNKEKOJ_01500	CDS	564	ribU		COG3601	Riboflavin transporter RibU
MCNKEKOJ_01501	CDS	651				hypothetical protein
MCNKEKOJ_01502	CDS	390				hypothetical protein
MCNKEKOJ_01503	CDS	288				hypothetical protein
MCNKEKOJ_01504	CDS	588	rpoE			putative DNA-directed RNA polymerase subunit delta
MCNKEKOJ_01505	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
MCNKEKOJ_01506	CDS	1632				hypothetical protein
MCNKEKOJ_01507	CDS	4980				hypothetical protein
MCNKEKOJ_01508	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MCNKEKOJ_01509	CDS	528				hypothetical protein
MCNKEKOJ_01510	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
MCNKEKOJ_01511	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
MCNKEKOJ_01512	CDS	816			COG3689	Putative two-component membrane permease complex subunit SMU_746c
MCNKEKOJ_01513	CDS	906			COG0701	Putative two-component membrane permease complex subunit SMU_747c
MCNKEKOJ_01514	CDS	132				hypothetical protein
MCNKEKOJ_01515	CDS	2130	yhgF		COG2183	Protein YhgF
MCNKEKOJ_01516	CDS	450				Protein SprT-like protein
MCNKEKOJ_01517	CDS	273				hypothetical protein
MCNKEKOJ_01518	CDS	192				hypothetical protein
MCNKEKOJ_01519	CDS	111				hypothetical protein
MCNKEKOJ_01520	CDS	759	bceA		COG1136	Bacitracin export ATP-binding protein BceA
MCNKEKOJ_01521	CDS	1989	bceB		COG0577	Bacitracin export permease protein BceB
MCNKEKOJ_01522	CDS	546				hypothetical protein
MCNKEKOJ_01523	CDS	996			COG2826	IS30 family transposase ISSpn8
MCNKEKOJ_01524	CDS	1476	speA	4.1.1.19	COG1982	Arginine decarboxylase
MCNKEKOJ_01525	CDS	123				hypothetical protein
MCNKEKOJ_01526	CDS	861	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
MCNKEKOJ_01527	CDS	1260		1.5.1.43		Carboxynorspermidine synthase
MCNKEKOJ_01528	CDS	1128	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
MCNKEKOJ_01529	CDS	1086	aguA	3.5.3.12	COG2957	Agmatine deiminase
MCNKEKOJ_01530	CDS	876		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
MCNKEKOJ_01531	CDS	810	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
MCNKEKOJ_01532	CDS	222				hypothetical protein
MCNKEKOJ_01533	CDS	672				hypothetical protein
MCNKEKOJ_01534	CDS	909				hypothetical protein
MCNKEKOJ_01535	CDS	462	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
MCNKEKOJ_01536	CDS	888	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MCNKEKOJ_01537	CDS	1884				hypothetical protein
MCNKEKOJ_01538	CDS	1110	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
MCNKEKOJ_01539	CDS	1263	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
MCNKEKOJ_01540	CDS	798	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MCNKEKOJ_01541	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
MCNKEKOJ_01542	CDS	891				hypothetical protein
MCNKEKOJ_01543	CDS	318	yabA		COG4467	Initiation-control protein YabA
MCNKEKOJ_01544	CDS	870	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MCNKEKOJ_01545	CDS	519				hypothetical protein
MCNKEKOJ_01546	CDS	648				hypothetical protein
MCNKEKOJ_01547	CDS	690	rplA			50S ribosomal protein L1
MCNKEKOJ_01548	CDS	426	rplK			50S ribosomal protein L11
MCNKEKOJ_01549	CDS	717	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
MCNKEKOJ_01550	CDS	471				hypothetical protein
MCNKEKOJ_01551	CDS	1038				hypothetical protein
MCNKEKOJ_01552	CDS	1326	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
MCNKEKOJ_01553	CDS	153				hypothetical protein
MCNKEKOJ_01554	CDS	579				hypothetical protein
MCNKEKOJ_01555	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
MCNKEKOJ_01556	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
MCNKEKOJ_01557	CDS	183				hypothetical protein
MCNKEKOJ_01558	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
MCNKEKOJ_01559	CDS	834				hypothetical protein
MCNKEKOJ_01560	CDS	1848	uvrC		COG0322	UvrABC system protein C
MCNKEKOJ_01561	CDS	702				hypothetical protein
MCNKEKOJ_01562	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
MCNKEKOJ_01563	CDS	1221	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
MCNKEKOJ_01564	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
MCNKEKOJ_01565	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
MCNKEKOJ_01566	CDS	2223				hypothetical protein
MCNKEKOJ_01567	CDS	759	glnQ_3			Glutamine transport ATP-binding protein GlnQ
MCNKEKOJ_01568	CDS	765	peb1A		COG0834	Major cell-binding factor
MCNKEKOJ_01569	CDS	390	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
MCNKEKOJ_01570	CDS	1191		1.14.13.239		Carnitine monooxygenase reductase subunit
MCNKEKOJ_01571	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
MCNKEKOJ_01572	CDS	1329				hypothetical protein
MCNKEKOJ_01573	CDS	657	regX3		COG0745	Sensory transduction protein regX3
MCNKEKOJ_01574	CDS	1380				hypothetical protein
MCNKEKOJ_01575	CDS	648			COG1136	putative ABC transporter ATP-binding protein
MCNKEKOJ_01576	CDS	1278				hypothetical protein
MCNKEKOJ_01577	CDS	405				hypothetical protein
MCNKEKOJ_01578	CDS	165				hypothetical protein
MCNKEKOJ_01579	CDS	231				hypothetical protein
MCNKEKOJ_01580	CDS	270				hypothetical protein
MCNKEKOJ_01581	CDS	198				hypothetical protein
MCNKEKOJ_01582	CDS	588				hypothetical protein
MCNKEKOJ_01583	CDS	1626	lagD_3	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
MCNKEKOJ_01584	CDS	1362	lcnD_2			Lactococcin A secretion protein LcnD
MCNKEKOJ_01585	CDS	156				hypothetical protein
MCNKEKOJ_01586	CDS	1341				hypothetical protein
MCNKEKOJ_01587	CDS	738	agrA_2		COG3279	Accessory gene regulator protein A
MCNKEKOJ_01588	CDS	339				hypothetical protein
MCNKEKOJ_01589	CDS	330				hypothetical protein
MCNKEKOJ_01590	CDS	1050				hypothetical protein
MCNKEKOJ_01591	CDS	732	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
MCNKEKOJ_01592	CDS	411	hit		COG0537	Protein hit
MCNKEKOJ_01593	CDS	288				hypothetical protein
MCNKEKOJ_01594	CDS	1137	dnaJ		COG0484	Chaperone protein DnaJ
MCNKEKOJ_01595	CDS	357				hypothetical protein
MCNKEKOJ_01596	CDS	1824	dnaK			Chaperone protein DnaK
MCNKEKOJ_01597	CDS	525	grpE		COG0576	Protein GrpE
MCNKEKOJ_01598	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MCNKEKOJ_01599	CDS	510				hypothetical protein
MCNKEKOJ_01600	CDS	2334				hypothetical protein
MCNKEKOJ_01601	CDS	1464		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
MCNKEKOJ_01602	CDS	1548				hypothetical protein
MCNKEKOJ_01603	CDS	609				hypothetical protein
MCNKEKOJ_01604	CDS	798	xerC_4			Tyrosine recombinase XerC
MCNKEKOJ_01605	CDS	1284				hypothetical protein
MCNKEKOJ_01606	CDS	150				hypothetical protein
MCNKEKOJ_01607	CDS	1035	lytB	3.2.1.96	COG4193	Putative endo-beta-N-acetylglucosaminidase
MCNKEKOJ_01608	CDS	1656	rqcH		COG1293	Rqc2 RqcH
MCNKEKOJ_01609	CDS	498	ybeY	3.1.-.-		Endoribonuclease YbeY
MCNKEKOJ_01610	CDS	396	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
MCNKEKOJ_01611	CDS	900	era		COG1159	GTPase Era
MCNKEKOJ_01612	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MCNKEKOJ_01613	CDS	606	coaE	2.7.1.24		Dephospho-CoA kinase
MCNKEKOJ_01614	CDS	1200	sbnD			Staphyloferrin B transporter
MCNKEKOJ_01615	CDS	234	secG		COG1314	putative protein-export membrane protein SecG
MCNKEKOJ_01616	CDS	2355	rnr	3.1.13.1	COG0557	Ribonuclease R
MCNKEKOJ_01617	CDS	468	smpB		COG0691	SsrA-binding protein
MCNKEKOJ_01618	CDS	861	tehB	2.1.1.-	COG0500	putative S-adenosyl-L-methionine-dependent methyltransferase TehB
MCNKEKOJ_01619	CDS	954				hypothetical protein
MCNKEKOJ_01620	CDS	1803	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
MCNKEKOJ_01621	CDS	714	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
MCNKEKOJ_01622	CDS	942	prsA	5.2.1.8		Foldase protein PrsA
MCNKEKOJ_01623	CDS	342				IS3 family transposase ISSpn1
MCNKEKOJ_01624	CDS	192				hypothetical protein
MCNKEKOJ_01625	CDS	621	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
MCNKEKOJ_01626	CDS	483				hypothetical protein
MCNKEKOJ_01627	CDS	843				hypothetical protein
MCNKEKOJ_01628	CDS	789				hypothetical protein
MCNKEKOJ_01629	CDS	1380	glmU		COG1207	Bifunctional protein GlmU
MCNKEKOJ_01630	CDS	546	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
MCNKEKOJ_01631	CDS	315				hypothetical protein
MCNKEKOJ_01632	CDS	693	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
MCNKEKOJ_01633	CDS	492				putative protein
MCNKEKOJ_01634	CDS	591	dinG_1	3.1.-.-		3'-5' exonuclease DinG
MCNKEKOJ_01635	CDS	1764				hypothetical protein
MCNKEKOJ_01636	CDS	1305	eno	4.2.1.11	COG0148	Enolase
MCNKEKOJ_01637	CDS	447				hypothetical protein
MCNKEKOJ_01638	CDS	1116	glxK	2.7.1.31		Glycerate kinase
MCNKEKOJ_01639	CDS	372	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
MCNKEKOJ_01640	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
MCNKEKOJ_01641	CDS	1140	glgD		COG0448	Glycogen biosynthesis protein GlgD
MCNKEKOJ_01642	CDS	1143	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
MCNKEKOJ_01643	CDS	1929	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
MCNKEKOJ_01644	CDS	1425	gapN	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
MCNKEKOJ_01645	CDS	2280	glgX_1	3.2.1.196		Glycogen debranching enzyme
MCNKEKOJ_01646	CDS	1959	ligA	6.5.1.2		DNA ligase
MCNKEKOJ_01647	CDS	1179				hypothetical protein
MCNKEKOJ_01648	CDS	864				hypothetical protein
MCNKEKOJ_01649	CDS	1902	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
MCNKEKOJ_01650	CDS	276	hup		COG0776	DNA-binding protein HU
MCNKEKOJ_01651	CDS	840			COG1307	DegV domain-containing protein
MCNKEKOJ_01652	CDS	849				hypothetical protein
MCNKEKOJ_01653	CDS	918	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
MCNKEKOJ_01654	CDS	2259	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
MCNKEKOJ_01655	CDS	231				hypothetical protein
MCNKEKOJ_01656	CDS	684	artQ		COG0765	Arginine transport system permease protein ArtQ
MCNKEKOJ_01657	CDS	735	glnQ_4	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
MCNKEKOJ_01658	CDS	858	folD			Bifunctional protein FolD protein
MCNKEKOJ_01659	CDS	873	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
MCNKEKOJ_01660	CDS	684	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
MCNKEKOJ_01661	CDS	1212	deoB	5.4.2.7	COG1015	Phosphopentomutase
MCNKEKOJ_01662	CDS	174				hypothetical protein
MCNKEKOJ_01663	CDS	270				hypothetical protein
MCNKEKOJ_01664	CDS	810	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
MCNKEKOJ_01665	CDS	876				hypothetical protein
MCNKEKOJ_01666	CDS	516				hypothetical protein
MCNKEKOJ_01667	CDS	711	deoD_2	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
MCNKEKOJ_01668	CDS	525				hypothetical protein
MCNKEKOJ_01669	CDS	237	rpsT		COG0268	30S ribosomal protein S20
MCNKEKOJ_01670	CDS	921	coaA	2.7.1.33	COG1072	Pantothenate kinase
MCNKEKOJ_01671	CDS	405				hypothetical protein
MCNKEKOJ_01672	CDS	582	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
MCNKEKOJ_01673	CDS	1278	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
MCNKEKOJ_01674	CDS	663	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
MCNKEKOJ_01675	CDS	390	cdd	3.5.4.5	COG0295	Cytidine deaminase
MCNKEKOJ_01676	CDS	1053	tmpC		COG1744	Membrane lipoprotein TmpC
MCNKEKOJ_01677	CDS	1536	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MCNKEKOJ_01678	CDS	1059	rfuC		COG4603	putative riboflavin import permease protein RfuC
MCNKEKOJ_01679	CDS	957				hypothetical protein
MCNKEKOJ_01680	CDS	2028				hypothetical protein
MCNKEKOJ_01681	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
MCNKEKOJ_01682	CDS	702				hypothetical protein
MCNKEKOJ_01683	CDS	1695				hypothetical protein
MCNKEKOJ_01684	CDS	1005	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MCNKEKOJ_01685	CDS	1062				hypothetical protein
MCNKEKOJ_01686	CDS	861				hypothetical protein
MCNKEKOJ_01687	CDS	459				hypothetical protein
MCNKEKOJ_01688	CDS	609				hypothetical protein
MCNKEKOJ_01689	CDS	411				hypothetical protein
MCNKEKOJ_01690	CDS	1416	ply			Pneumolysin
MCNKEKOJ_01691	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
MCNKEKOJ_01692	CDS	471				hypothetical protein
MCNKEKOJ_01693	CDS	828			COG1132	putative ABC transporter ATP-binding protein
MCNKEKOJ_01694	CDS	1032			COG1132	putative ABC transporter ATP-binding protein
MCNKEKOJ_01695	CDS	363				hypothetical protein
MCNKEKOJ_01696	CDS	504				hypothetical protein
MCNKEKOJ_01697	CDS	447				hypothetical protein
MCNKEKOJ_01698	CDS	675				hypothetical protein
MCNKEKOJ_01699	CDS	300				hypothetical protein
MCNKEKOJ_01700	CDS	318	ytpP			Thioredoxin-like protein YtpP
MCNKEKOJ_01701	CDS	627				hypothetical protein
MCNKEKOJ_01702	CDS	762	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
MCNKEKOJ_01703	CDS	396	ssb_2		COG0629	Single-stranded DNA-binding protein
MCNKEKOJ_01704	CDS	285	groS		COG0234	10 kDa chaperonin
MCNKEKOJ_01705	CDS	1623	groL		COG0459	60 kDa chaperonin
MCNKEKOJ_01706	CDS	849	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
MCNKEKOJ_01707	CDS	279				hypothetical protein
MCNKEKOJ_01708	CDS	2064	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
MCNKEKOJ_01709	CDS	1257	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MCNKEKOJ_01710	CDS	2463	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
MCNKEKOJ_01711	CDS	912	yicL_2		COG0697	putative inner membrane transporter YicL
MCNKEKOJ_01712	CDS	699	dapH	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
MCNKEKOJ_01713	CDS	1131	ykuR	3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
MCNKEKOJ_01714	CDS	540	yqgN		COG0212	putative protein YqgN
MCNKEKOJ_01715	CDS	678	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
MCNKEKOJ_01716	CDS	900	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
MCNKEKOJ_01717	CDS	1017	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MCNKEKOJ_01718	CDS	381				hypothetical protein
MCNKEKOJ_01719	CDS	426				IS1380 family transposase ISSpn5
MCNKEKOJ_01720	CDS	651	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
MCNKEKOJ_01721	CDS	753	pstB3_3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
MCNKEKOJ_01722	CDS	816				hypothetical protein
MCNKEKOJ_01723	CDS	864				hypothetical protein
MCNKEKOJ_01724	CDS	876	pstS2		COG0226	Phosphate-binding protein PstS 2
MCNKEKOJ_01725	CDS	1332	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
MCNKEKOJ_01726	CDS	708	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MCNKEKOJ_01727	CDS	303				hypothetical protein
MCNKEKOJ_01728	CDS	837	sulD		COG0801	Bifunctional folate synthesis protein
MCNKEKOJ_01729	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MCNKEKOJ_01730	CDS	1323	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
MCNKEKOJ_01731	CDS	948	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
MCNKEKOJ_01732	CDS	708				hypothetical protein
MCNKEKOJ_01733	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
MCNKEKOJ_01734	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
MCNKEKOJ_01735	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
MCNKEKOJ_01736	CDS	990	manX_3	2.7.1.191		PTS system mannose-specific EIIAB component
MCNKEKOJ_01737	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
MCNKEKOJ_01738	CDS	912	manZ_4		COG3716	PTS system mannose-specific EIID component
MCNKEKOJ_01739	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
MCNKEKOJ_01740	CDS	723	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
MCNKEKOJ_01741	CDS	231				hypothetical protein
MCNKEKOJ_01742	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
MCNKEKOJ_01743	CDS	153				hypothetical protein
